Country,ISO3,Year,Food Category,Continent,Hemisphere,Income_Group,Population (Million),GDP_Per_Capita_USD,Total Waste (Tons),Economic Loss (Million $),Carbon_Footprint_kgCO2e
Colombia,COL,2024,Beverages,Americas,Northern,Upper-Middle income,49.741836,12385.029279999999,131578.50805488456,315.37241360369296,133000493.76364988
Colombia,COL,2024,Dairy Products,Americas,Northern,Upper-Middle income,49.741836,12385.029279999999,471842.68656549684,1371.7308347389355,1556874460.6942337
Colombia,COL,2024,Frozen Food,Americas,Northern,Upper-Middle income,49.741836,12385.029279999999,101564.19263837252,538.2635275894759,273638655.10439515
Colombia,COL,2024,Fruits & Vegetables,Americas,Northern,Upper-Middle income,49.741836,12385.029279999999,819901.7291840194,2248.642936112785,2976549830.596223
Colombia,COL,2024,Grains & Cereals,Americas,Northern,Upper-Middle income,49.741836,12385.029279999999,562976.0816912494,492.28192343687874,779181101.7593021
Colombia,COL,2024,Meat & Seafood,Americas,Northern,Upper-Middle income,49.741836,12385.029279999999,477596.56899136375,7570.808409547322,12452066321.471603
Colombia,COL,2024,Prepared Food,Americas,Northern,Upper-Middle income,49.741836,12385.029279999999,245152.85215966206,1802.9417990018826,1016115077.6639535
Comoros,COM,2024,Bakery Items,Africa,Southern,Lower-Middle income,0.7945800000000001,2072.6798400000002,13183.735309367552,93.34042383016383,96865619.77133761
Comoros,COM,2024,Beverages,Africa,Southern,Lower-Middle income,0.7945800000000001,2072.6798400000002,13183.735309367552,93.34042383016383,96865619.77133761
Comoros,COM,2024,Dairy Products,Africa,Southern,Lower-Middle income,0.7945800000000001,2072.6798400000002,14288.91421757728,93.34042383016383,96865619.77133761
Comoros,COM,2024,Frozen Food,Africa,Southern,Lower-Middle income,0.7945800000000001,2072.6798400000002,13183.735309367552,93.34042383016383,96865619.77133761
Comoros,COM,2024,Fruits & Vegetables,Africa,Southern,Lower-Middle income,0.7945800000000001,2072.6798400000002,21755.528719819336,93.34042383016383,103888519.09383301
Comoros,COM,2024,Grains & Cereals,Africa,Southern,Lower-Middle income,0.7945800000000001,2072.6798400000002,18018.081941740344,93.34042383016383,96865619.77133761
Comoros,COM,2024,Meat & Seafood,Africa,Southern,Lower-Middle income,0.7945800000000001,2072.6798400000002,14288.91421757728,150.2234631261264,329715216.45626867
Comoros,COM,2024,Prepared Food,Africa,Southern,Lower-Middle income,0.7945800000000001,2072.6798400000002,13183.735309367552,93.34042383016383,96865619.77133761
Congo,COG,2024,Bakery Items,Africa,Southern,Upper-Middle income,4.7339400000000005,6618.551199999999,39912.77491257958,163.1788311965279,103888519.09383301
Congo,COG,2024,Beverages,Africa,Southern,Upper-Middle income,4.7339400000000005,6618.551199999999,16596.41929598534,93.34042383016383,96865619.77133761
Congo,COG,2024,Dairy Products,Africa,Southern,Upper-Middle income,4.7339400000000005,6618.551199999999,52373.95751832,171.43209950470307,168813550.44139758
Congo,COG,2024,Frozen Food,Africa,Southern,Upper-Middle income,4.7339400000000005,6618.551199999999,14730.241633482732,96.12914674415116,96865619.77133761
Congo,COG,2024,Fruits & Vegetables,Africa,Southern,Upper-Middle income,4.7339400000000005,6618.551199999999,75154.85361668195,217.43838887547014,291435316.5672957
Congo,COG,2024,Grains & Cereals,Africa,Southern,Upper-Middle income,4.7339400000000005,6618.551199999999,63783.939071458735,93.34042383016383,111726920.77736817
Congo,COG,2024,Meat & Seafood,Africa,Southern,Upper-Middle income,4.7339400000000005,6618.551199999999,44597.11595639903,561.0195729091189,1204443964.8488793
Congo,COG,2024,Prepared Food,Africa,Southern,Upper-Middle income,4.7339400000000005,6618.551199999999,29099.95102291115,185.85928976297257,137005218.80776018
Costa Rica,CRI,2024,Bakery Items,Americas,Northern,High income,4.750928,16138.7856,37136.28575929145,145.88066050764107,100221633.42782663
Costa Rica,CRI,2024,Beverages,Americas,Northern,High income,4.750928,16138.7856,16596.41929598534,93.34042383016383,96865619.77133761
Costa Rica,CRI,2024,Dairy Products,Americas,Northern,High income,4.750928,16138.7856,55247.731710151405,185.85928976297257,168813550.44139758
Costa Rica,CRI,2024,Frozen Food,Americas,Northern,High income,4.750928,16138.7856,14730.241633482732,99.12444525900155,96865619.77133761
Costa Rica,CRI,2024,Fruits & Vegetables,Americas,Northern,High income,4.750928,16138.7856,87537.49986874015,228.3122393083906,308511892.3363345
Costa Rica,CRI,2024,Grains & Cereals,Americas,Northern,High income,4.750928,16138.7856,66750.33088077839,93.34042383016383,107206037.75528203
Costa Rica,CRI,2024,Meat & Seafood,Americas,Northern,High income,4.750928,16138.7856,49836.239615646584,794.0435777146694,1189524072.776252
Costa Rica,CRI,2024,Prepared Food,Americas,Northern,High income,4.750928,16138.7856,31706.541759957276,228.3122393083906,133000493.76364988
Croatia,HRV,2024,Bakery Items,Europe,Northern,High income,4.3021400000000005,24141.71792,36045.649029105334,145.88066050764107,100221633.42782663
Croatia,HRV,2024,Beverages,Europe,Northern,High income,4.3021400000000005,24141.71792,14730.241633482732,93.34042383016383,96865619.77133761
Croatia,HRV,2024,Dairy Products,Europe,Northern,High income,4.3021400000000005,24141.71792,40368.37183512451,152.72331189881427,133000493.76364988
Croatia,HRV,2024,Frozen Food,Europe,Northern,High income,4.3021400000000005,24141.71792,13905.054918962147,93.34042383016383,96865619.77133761
Croatia,HRV,2024,Fruits & Vegetables,Europe,Northern,High income,4.3021400000000005,24141.71792,81317.94750334718,228.3122393083906,282427839.25098825
Croatia,HRV,2024,Grains & Cereals,Europe,Northern,High income,4.3021400000000005,24141.71792,55247.731710151405,93.34042383016383,107206037.75528203
Croatia,HRV,2024,Meat & Seafood,Europe,Northern,High income,4.3021400000000005,24141.71792,45354.17335213403,783.4451445663755,1100301575.26192
Croatia,HRV,2024,Prepared Food,Europe,Northern,High income,4.3021400000000005,24141.71792,26608.82946036115,208.0788647589945,121432713.53254355
Cuba,CUB,2024,Bakery Items,Americas,Northern,High income,11.30002,15093.319039999998,83528.89909899682,313.9002658093086,156908279.40997386
Cuba,CUB,2024,Beverages,Americas,Northern,High income,11.30002,15093.319039999998,35426.420314883835,109.24926709149038,96865619.77133761
Cuba,CUB,2024,Dairy Products,Americas,Northern,High income,11.30002,15093.319039999998,124072.19516998634,423.57500296800515,445998087.5366956
Cuba,CUB,2024,Frozen Food,Americas,Northern,High income,11.30002,15093.319039999998,30229.121774478364,176.6546336002252,111726920.77736817
Cuba,CUB,2024,Fruits & Vegetables,Americas,Northern,High income,11.30002,15093.319039999998,198092.69655021591,539.1218104796366,719276678.5139428
Cuba,CUB,2024,Grains & Cereals,Americas,Northern,High income,11.30002,15093.319039999998,152409.38970221434,152.72331189881427,215652273.5305336
Cuba,CUB,2024,Meat & Seafood,Americas,Northern,High income,11.30002,15093.319039999998,124072.19516998634,1784.5734403602235,2858560050.1605372
Cuba,CUB,2024,Prepared Food,Americas,Northern,High income,11.30002,15093.319039999998,68334.68573842852,490.20398930963864,273638655.10439515
Cyprus,CYP,2024,Bakery Items,Asia,Northern,Upper-Middle income,0.8912760000000001,6211.2,13905.054918962147,93.34042383016383,96865619.77133761
Cyprus,CYP,2024,Beverages,Asia,Northern,Upper-Middle income,0.8912760000000001,6211.2,13183.735309367552,93.34042383016383,96865619.77133761
Cyprus,CYP,2024,Dairy Products,Asia,Northern,Upper-Middle income,0.8912760000000001,6211.2,16372.038283045818,93.34042383016383,96865619.77133761
Cyprus,CYP,2024,Frozen Food,Asia,Northern,Upper-Middle income,0.8912760000000001,6211.2,13183.735309367552,93.34042383016383,96865619.77133761
Cyprus,CYP,2024,Fruits & Vegetables,Asia,Northern,Upper-Middle income,0.8912760000000001,6211.2,21755.528719819336,93.34042383016383,103888519.09383301
Cyprus,CYP,2024,Grains & Cereals,Asia,Northern,Upper-Middle income,0.8912760000000001,6211.2,18677.122824939306,93.34042383016383,96865619.77133761
Cyprus,CYP,2024,Meat & Seafood,Asia,Northern,Upper-Middle income,0.8912760000000001,6211.2,15873.22772014299,162.1305033719331,393860922.11677694
Cyprus,CYP,2024,Prepared Food,Asia,Northern,Upper-Middle income,0.8912760000000001,6211.2,13183.735309367552,93.34042383016383,96865619.77133761
Czech Republic,CZE,2024,Bakery Items,Europe,Northern,High income,10.606256,37706.137279999995,86869.15474555932,332.92912832487406,156908279.40997386
Czech Republic,CZE,2024,Beverages,Europe,Northern,High income,10.606256,37706.137279999995,32743.95511190056,109.24926709149038,96865619.77133761
Czech Republic,CZE,2024,Dairy Products,Europe,Northern,High income,10.606256,37706.137279999995,114907.22896494715,397.473161647085,322864468.6922763
Czech Republic,CZE,2024,Frozen Food,Europe,Northern,High income,10.606256,37706.137279999995,26608.82946036115,185.85928976297257,107206037.75528203
Czech Republic,CZE,2024,Fruits & Vegetables,Europe,Northern,High income,10.606256,37706.137279999995,189574.90530516207,536.1855934622358,681385208.2293736
Czech Republic,CZE,2024,Grains & Cereals,Europe,Northern,High income,10.606256,37706.137279999995,152409.38970221434,152.72331189881427,208368491.3632519
Czech Republic,CZE,2024,Meat & Seafood,Europe,Northern,High income,10.606256,37706.137279999995,101564.19263837252,1824.058774274241,2689039954.920869
Czech Republic,CZE,2024,Prepared Food,Europe,Northern,High income,10.606256,37706.137279999995,63115.59394827791,490.20398930963864,273638655.10439515
DR Congo,COD,2024,Bakery Items,Africa,Northern,Low income,72.01502,583.296,621718.4604979764,2176.7003476004006,1163954854.141247
DR Congo,COD,2024,Beverages,Africa,Northern,Low income,72.01502,583.296,229561.81575662945,498.6018171867231,215652273.5305336
DR Congo,COD,2024,Dairy Products,Africa,Northern,Low income,72.01502,583.296,850266.1009383274,2279.8266432076043,2858560050.1605372
DR Congo,COD,2024,Frozen Food,Africa,Northern,Low income,72.01502,583.296,174722.7765753943,935.446989723043,544391119.7139734
DR Congo,COD,2024,Fruits & Vegetables,Africa,Northern,Low income,72.01502,583.296,1602801.3066512935,3819.042338197658,5453887043.061441
DR Congo,COD,2024,Grains & Cereals,Africa,Northern,Low income,72.01502,583.296,1042509.6240832609,869.1254308359262,1428402649.291156
DR Congo,COD,2024,Meat & Seafood,Africa,Northern,Low income,72.01502,583.296,758082.6477031241,8771.469697927883,19109047515.848873
DR Congo,COD,2024,Prepared Food,Africa,Northern,Low income,72.01502,583.296,414792.09263658145,2522.4161515100623,1854708420.779725
Denmark,DNK,2024,Bakery Items,Europe,Northern,High income,5.700712,58257.54895999999,49836.239615646584,188.59290516437116,111726920.77736817
Denmark,DNK,2024,Beverages,Europe,Northern,High income,5.700712,58257.54895999999,21630.924642295435,93.34042383016383,96865619.77133761
Denmark,DNK,2024,Dairy Products,Europe,Northern,High income,5.700712,58257.54895999999,68334.68573842852,228.3122393083906,196297511.47073516
Denmark,DNK,2024,Frozen Food,Europe,Northern,High income,5.700712,58257.54895999999,16596.41929598534,117.02502796809078,96865619.77133761
Denmark,DNK,2024,Fruits & Vegetables,Europe,Northern,High income,5.700712,58257.54895999999,109314.90795190535,351.9240693672319,372417906.05032045
Denmark,DNK,2024,Grains & Cereals,Europe,Northern,High income,5.700712,58257.54895999999,93977.35032163908,109.24926709149038,149100616.0648284
Denmark,DNK,2024,Meat & Seafood,Europe,Northern,High income,5.700712,58257.54895999999,71855.17017067186,1334.4793280716638,2015049114.1382074
Denmark,DNK,2024,Prepared Food,Europe,Northern,High income,5.700712,58257.54895999999,37136.28575929145,276.19416690959093,178526265.330622
Dominican Republic,DOM,2024,Bakery Items,Americas,Northern,Upper-Middle income,10.775496,10912.5608,92285.11588026084,332.92912832487406,165394349.7667842
Dominican Republic,DOM,2024,Beverages,Americas,Northern,Upper-Middle income,10.775496,10912.5608,34335.78358469771,109.24926709149038,96865619.77133761
Dominican Republic,DOM,2024,Dairy Products,Americas,Northern,Upper-Middle income,10.775496,10912.5608,114238.88384176632,359.8327141013752,372417906.05032045
Dominican Republic,DOM,2024,Frozen Food,Americas,Northern,Upper-Middle income,10.775496,10912.5608,29099.95102291115,168.40136529205003,103888519.09383301
Dominican Republic,DOM,2024,Fruits & Vegetables,Americas,Northern,Upper-Middle income,10.775496,10912.5608,196639.21484802707,536.1855934622358,773996018.1087375
Dominican Republic,DOM,2024,Grains & Cereals,Americas,Northern,Upper-Middle income,10.775496,10912.5608,141277.91362603684,145.88066050764107,188762060.36671445
Dominican Republic,DOM,2024,Meat & Seafood,Americas,Northern,Upper-Middle income,10.775496,10912.5608,120533.07171817262,1849.121015019191,3023536147.4263077
Dominican Republic,DOM,2024,Prepared Food,Americas,Northern,Upper-Middle income,10.775496,10912.5608,64493.11663587266,423.57500296800515,291435316.5672957
Ecuador,ECU,2024,Bakery Items,Americas,Southern,Upper-Middle income,16.497344,12149.31424,123403.85004680551,490.20398930963864,231040314.26255915
Ecuador,ECU,2024,Beverages,Americas,Southern,Upper-Middle income,16.497344,12149.31424,42429.259188278666,117.02502796809078,96865619.77133761
Ecuador,ECU,2024,Dairy Products,Americas,Southern,Upper-Middle income,16.497344,12149.31424,188623.79725669455,571.6981062090782,544391119.7139734
Ecuador,ECU,2024,Frozen Food,Americas,Southern,Upper-Middle income,16.497344,12149.31424,35426.420314883835,217.43838887547014,121432713.53254355
Ecuador,ECU,2024,Fruits & Vegetables,Americas,Southern,Upper-Middle income,16.497344,12149.31424,311221.12482999364,878.2059319148223,1109090759.408513
Ecuador,ECU,2024,Grains & Cereals,Americas,Southern,Upper-Middle income,16.497344,12149.31424,196639.21484802707,185.85928976297257,291435316.5672957
Ecuador,ECU,2024,Meat & Seafood,Americas,Southern,Upper-Middle income,16.497344,12149.31424,151741.0445790335,2437.6913165324627,3978196740.7913356
Ecuador,ECU,2024,Prepared Food,Americas,Southern,Upper-Middle income,16.497344,12149.31424,92285.11588026084,590.922737242163,391852534.164822
Egypt,EGY,2024,Bakery Items,Africa,Northern,Upper-Middle income,91.02426,10168.87312,874741.0220026728,3691.604789249869,1854708420.779725
Egypt,EGY,2024,Beverages,Africa,Northern,Upper-Middle income,91.02426,10168.87312,287813.54834001366,608.1602404798199,291435316.5672957
Egypt,EGY,2024,Dairy Products,Africa,Northern,Upper-Middle income,91.02426,10168.87312,1168504.6589207773,3918.461315821843,4115661341.5103035
Egypt,EGY,2024,Frozen Food,Africa,Northern,Upper-Middle income,91.02426,10168.87312,229561.81575662945,1355.931690115726,773996018.1087375
Egypt,EGY,2024,Fruits & Vegetables,Africa,Northern,Upper-Middle income,91.02426,10168.87312,1834952.384104186,4689.815060048123,6489092968.967253
Egypt,EGY,2024,Grains & Cereals,Africa,Northern,Upper-Middle income,91.02426,10168.87312,1314968.0692596608,1116.323975697606,1862727418.321299
Egypt,EGY,2024,Meat & Seafood,Africa,Northern,Upper-Middle income,91.02426,10168.87312,1146192.1960060385,17568.45102423331,29473767318.028873
Egypt,EGY,2024,Prepared Food,Africa,Northern,Upper-Middle income,91.02426,10168.87312,605328.1701500881,4583.52547387642,2945153573.3539004
El Salvador,SLV,2024,Bakery Items,Americas,Northern,Upper-Middle income,6.64602,10436.98992,54579.38658697058,188.59290516437116,111726920.77736817
El Salvador,SLV,2024,Beverages,Americas,Northern,Upper-Middle income,6.64602,10436.98992,22524.76425276609,93.34042383016383,96865619.77133761
El Salvador,SLV,2024,Dairy Products,Americas,Northern,Upper-Middle income,6.64602,10436.98992,69712.2084260233,217.43838887547014,196297511.47073516
El Salvador,SLV,2024,Frozen Food,Americas,Northern,Upper-Middle income,6.64602,10436.98992,18300.80273321448,112.86637513173402,96865619.77133761
El Salvador,SLV,2024,Fruits & Vegetables,Americas,Northern,Upper-Middle income,6.64602,10436.98992,125709.94732572492,332.92912832487406,525938178.96315664
El Salvador,SLV,2024,Grains & Cereals,Americas,Northern,Upper-Middle income,6.64602,10436.98992,93313.86752257196,109.24926709149038,144045591.0122941
El Salvador,SLV,2024,Meat & Seafood,Americas,Northern,Upper-Middle income,6.64602,10436.98992,64013.35111650904,878.2059319148223,1726319810.9030564
El Salvador,SLV,2024,Prepared Food,Americas,Northern,Upper-Middle income,6.64602,10436.98992,39023.34980142412,276.19416690959093,178526265.330622
Estonia,EST,2024,Bakery Items,Europe,Northern,High income,1.326284,25720.0,13905.054918962147,93.34042383016383,96865619.77133761
